,Carrier_Code,Origin_Airport,Flight_Season,Flight_Month,Flight_Week,Flight_Day,Scheduled_Departure_Time,Actual_Departure_Time,Departure_Delay,Dep_Temp_3,Dep_Pressure_3,Dep_Humidity_3,Dep_Wind_Speed_3,Dep_Wind_Deg_3,Dep_Clouds_3,Dep_Rain_3,Airport_Abbr,Lat_N,Lng_W,GMT,Carrier_Abbr
379,9,187.0,2,5,20,21,20,21,21.0,0.0,4.0,5.0,4,25.0,2.0,0.0,OAK,37.71,122.21,-8.0,WN
380,9,146.0,1,2,5,7,6,6,-5.0,-2.0,3.0,1.0,2,18.0,0.0,0.0,ABQ,35.04,106.61,-7.0,WN
381,9,208.0,3,8,34,25,11,13,140.0,1.0,2.0,9.0,1,34.0,0.0,0.0,BWI,39.17,76.66,-5.0,WN
382,9,203.0,3,7,29,24,14,14,24.0,1.0,-1.0,7.0,4,21.0,2.0,0.0,MDW,41.78,87.75,-6.0,WN
383,9,187.0,1,2,7,21,6,6,-1.0,-1.0,16.0,6.0,4,32.0,0.0,0.0,OAK,37.71,122.21,-8.0,WN
384,9,200.0,3,6,24,19,10,11,7.0,1.0,3.0,7.0,3,18.0,2.0,0.0,BNA,36.12,86.67,-6.0,WN
385,9,185.0,3,6,25,26,12,13,14.0,1.0,5.0,7.0,4,4.0,4.0,0.0,OGG,20.89,156.43,-10.0,WN
386,9,132.0,3,8,31,2,11,12,51.0,2.0,2.0,8.0,5,25.0,2.0,0.0,ECP,30.35,85.79,-6.0,WN
387,9,199.0,1,2,8,28,8,9,74.0,-1.0,9.0,7.0,4,28.0,0.0,0.0,SFO,37.62,122.37,-8.0,WN
388,9,146.0,2,3,10,12,10,11,49.0,-2.0,3.0,0.0,3,18.0,7.0,0.0,ABQ,35.04,106.61,-7.0,WN
389,9,132.0,3,7,28,13,18,18,-7.0,2.0,11.0,8.0,2,0.0,7.0,0.0,ECP,30.35,85.79,-6.0,WN
390,9,208.0,3,6,25,27,19,21,100.0,2.0,9.0,6.0,5,21.0,7.0,0.0,BWI,39.17,76.66,-5.0,WN
391,9,219.0,3,7,27,6,15,16,15.0,3.0,-1.0,1.0,0,0.0,7.0,0.0,LAS,36.08,115.15,-8.0,WN
392,9,223.0,1,1,3,20,13,13,16.0,-2.0,12.0,7.0,7,30.0,7.0,0.0,ATL,33.64,84.42,-5.0,WN
393,9,208.0,2,4,13,1,15,17,76.0,-3.0,1.0,8.0,4,29.0,9.0,0.0,BWI,39.17,76.66,-5.0,WN
394,9,166.0,2,4,16,19,14,14,-3.0,-2.0,-3.0,8.0,0,23.0,9.0,0.0,BDL,41.93,72.68,-5.0,WN
395,9,218.0,3,6,23,11,18,21,150.0,2.0,-2.0,1.0,2,7.0,2.0,0.0,PHX,33.43,112.01,-7.0,WN
396,9,179.0,3,8,32,9,20,20,19.0,3.0,3.0,6.0,5,17.0,4.0,0.0,SAT,29.53,98.46,-6.0,WN
397,9,208.0,3,8,34,23,14,15,12.0,1.0,-5.0,9.0,1,26.0,9.0,0.0,BWI,39.17,76.66,-5.0,WN
398,9,186.0,3,7,27,10,14,14,28.0,1.0,0.0,8.0,0,0.0,0.0,0.0,SNA,33.67,117.86,-8.0,WN
399,9,223.0,3,7,27,7,19,19,14.0,2.0,6.0,6.0,3,11.0,7.0,0.0,ATL,33.64,84.42,-5.0,WN
400,9,197.0,2,3,13,30,20,20,-6.0,1.0,-1.0,6.0,5,18.0,9.0,0.0,DAL,32.84,96.85,-6.0,WN
401,9,174.0,2,3,12,26,10,10,26.0,0.0,-10.0,7.0,6,16.0,7.0,0.0,PIT,40.49,80.23,-5.0,WN
402,9,217.0,2,5,21,28,19,20,47.0,0.0,3.0,7.0,2,0.0,9.0,0.0,LAX,33.94,118.4,-8.0,WN
403,9,144.0,3,8,31,2,14,14,-5.0,0.0,5.0,8.0,3,35.0,0.0,0.0,OKC,35.39,97.6,-6.0,WN
404,9,220.0,2,5,18,4,15,15,0.0,1.0,5.0,8.0,2,18.0,4.0,0.0,MCO,28.41,81.3,-5.0,WN
405,9,118.0,2,3,10,13,13,13,26.0,-4.0,16.0,5.0,5,34.0,0.0,0.0,ROC,43.12,77.66,-5.0,WN
406,9,203.0,3,7,28,14,19,20,22.0,2.0,6.0,6.0,5,20.0,4.0,0.0,MDW,41.78,87.75,-6.0,WN
407,9,171.0,2,4,15,16,11,11,25.0,-1.0,2.0,7.0,1,22.0,7.0,0.0,ONT,34.05,117.59,-8.0,WN
408,9,203.0,3,6,24,19,21,22,80.0,2.0,-6.0,5.0,7,23.0,2.0,0.0,MDW,41.78,87.75,-6.0,WN
409,9,203.0,3,6,23,13,18,18,24.0,2.0,3.0,4.0,4,4.0,0.0,0.0,MDW,41.78,87.75,-6.0,WN
410,10,223.0,3,7,27,6,22,22,0.0,2.0,7.0,5.0,4,14.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
411,10,211.0,3,6,22,6,19,22,158.0,3.0,6.0,6.0,8,13.0,7.0,0.0,MIA,25.79,80.27,-5.0,DL
412,10,205.0,2,4,14,10,8,8,26.0,-2.0,6.0,7.0,5,23.0,4.0,0.0,BOS,42.36,71.0,-5.0,DL
413,10,216.0,3,7,26,2,22,23,10.0,1.0,4.0,7.0,3,29.0,9.0,0.0,SEA,47.45,122.3,-8.0,DL
414,10,206.0,3,7,26,3,16,15,-3.0,2.0,2.0,8.0,4,24.0,7.0,0.0,TPA,27.97,82.53,-5.0,DL
415,10,209.0,3,8,30,1,22,22,-2.0,2.0,11.0,4.0,1,24.0,7.0,0.0,SLC,40.78,111.97,-7.0,DL
416,10,221.0,2,5,18,4,14,14,50.0,0.0,-4.0,7.0,6,31.0,7.0,0.0,DFW,32.89,97.04,-6.0,DL
417,10,204.0,1,1,53,2,20,20,2.0,-5.0,5.0,9.0,2,19.0,9.0,0.0,MSP,44.88,93.22,-6.0,DL
418,10,194.0,3,6,23,7,15,15,-2.0,2.0,7.0,7.0,2,0.0,2.0,0.0,LGA,40.77,73.87,-5.0,DL
419,10,222.0,3,6,25,24,14,15,15.0,0.0,6.0,6.0,3,27.0,9.0,0.0,DEN,39.85,104.67,-7.0,DL
420,10,223.0,3,6,25,21,17,17,-4.0,2.0,2.0,7.0,4,25.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
421,10,223.0,3,7,26,1,22,22,18.0,2.0,3.0,6.0,5,20.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
422,10,204.0,2,3,9,2,18,18,-5.0,-4.0,0.0,6.0,7,20.0,2.0,0.0,MSP,44.88,93.22,-6.0,DL
423,10,201.0,3,8,31,3,10,10,17.0,0.0,6.0,6.0,4,36.0,2.0,0.0,JFK,40.64,73.77,-5.0,DL
424,10,217.0,2,3,11,21,22,22,10.0,0.0,6.0,5.0,5,24.0,2.0,0.0,LAX,33.94,118.4,-8.0,DL
425,10,169.0,3,6,25,21,18,19,18.0,2.0,5.0,7.0,4,22.0,7.0,0.0,JAX,30.49,81.68,-5.0,DL
426,10,180.0,1,2,5,4,6,6,36.0,-1.0,-8.0,5.0,6,16.0,9.0,0.0,MCI,39.3,94.7,-6.0,DL
427,10,114.0,3,7,29,21,14,14,10.0,-1.0,3.0,8.0,0,0.0,0.0,0.0,FCA,48.3,114.25,-7.0,DL
428,10,223.0,1,2,6,12,16,16,13.0,-1.0,3.0,10.0,2,32.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
429,10,201.0,3,6,25,27,8,8,16.0,1.0,9.0,9.0,7,19.0,7.0,0.0,JFK,40.64,73.77,-5.0,DL
430,10,209.0,1,2,7,19,11,12,33.0,-4.0,11.0,5.0,3,14.0,9.0,0.0,SLC,40.78,111.97,-7.0,DL
431,10,209.0,2,4,15,18,11,13,71.0,-3.0,11.0,6.0,2,9.0,0.0,0.0,SLC,40.78,111.97,-7.0,DL
432,10,215.0,3,8,32,11,9,15,356.0,1.0,-2.0,9.0,2,18.0,2.0,0.0,ORD,41.98,87.9,-6.0,DL
433,10,191.0,2,4,14,11,10,10,18.0,-1.0,0.0,5.0,4,14.0,2.0,0.0,SMF,38.69,121.59,-8.0,DL
434,10,196.0,3,8,33,17,12,12,-3.0,1.0,-1.0,8.0,2,12.0,4.0,0.0,HOU,29.64,95.27,-6.0,DL
435,10,148.0,1,1,4,26,13,13,-3.0,-4.0,-6.0,9.0,7,4.0,9.0,0.0,GRR,42.88,85.52,-5.0,DL
436,10,204.0,2,3,9,5,10,10,29.0,-3.0,14.0,6.0,2,13.0,9.0,0.0,MSP,44.88,93.22,-6.0,DL
437,10,205.0,3,8,32,14,7,7,-3.0,2.0,2.0,8.0,2,22.0,1.0,0.0,BOS,42.36,71.0,-5.0,DL
438,10,220.0,3,7,30,31,15,16,53.0,2.0,4.0,7.0,2,19.0,7.0,0.0,MCO,28.41,81.3,-5.0,DL
439,10,204.0,1,2,5,4,17,19,79.0,-4.0,-12.0,9.0,6,30.0,9.0,0.0,MSP,44.88,93.22,-6.0,DL
440,10,213.0,3,7,26,2,7,7,34.0,2.0,3.0,9.0,0,0.0,4.0,0.0,FLL,26.07,80.15,-5.0,DL
441,10,207.0,2,5,21,26,17,18,9.0,1.0,5.0,7.0,3,28.0,9.0,0.0,EWR,40.68,74.17,-5.0,DL
442,10,209.0,3,7,26,1,11,11,12.0,1.0,5.0,5.0,0,0.0,4.0,0.0,SLC,40.78,111.97,-7.0,DL
443,10,223.0,2,4,16,24,18,20,173.0,-1.0,-3.0,8.0,4,15.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
444,10,188.0,3,8,32,11,17,20,178.0,2.0,5.0,7.0,0,11.0,0.0,0.0,DCA,38.85,77.04,-5.0,DL
445,10,176.0,2,4,15,16,6,5,-4.0,-2.0,14.0,5.0,2,28.0,9.0,0.0,ANC,61.17,149.99,-9.0,DL
446,10,223.0,2,5,18,6,18,18,5.0,0.0,6.0,5.0,5,31.0,2.0,0.0,ATL,33.64,84.42,-5.0,DL
447,10,223.0,2,5,19,14,21,21,13.0,1.0,12.0,3.0,3,17.0,4.0,0.0,ATL,33.64,84.42,-5.0,DL
448,10,223.0,1,1,3,21,20,20,-2.0,-2.0,3.0,9.0,5,33.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
449,10,219.0,3,8,31,8,14,14,-2.0,2.0,-2.0,1.0,3,28.0,0.0,0.0,LAS,36.08,115.15,-8.0,DL
450,10,223.0,2,4,13,3,7,7,34.0,-2.0,15.0,3.0,2,33.0,0.0,0.0,ATL,33.64,84.42,-5.0,DL
451,10,204.0,3,6,24,15,15,15,-3.0,0.0,9.0,7.0,3,2.0,0.0,0.0,MSP,44.88,93.22,-6.0,DL
452,10,223.0,2,4,14,5,22,21,-1.0,1.0,7.0,2.0,2,0.0,2.0,0.0,ATL,33.64,84.42,-5.0,DL
453,10,209.0,1,1,1,4,8,8,-8.0,-4.0,10.0,8.0,3,12.0,2.0,0.0,SLC,40.78,111.97,-7.0,DL
454,10,219.0,3,6,25,27,22,23,9.0,4.0,-2.0,1.0,5,2.0,2.0,0.0,LAS,36.08,115.15,-8.0,DL
455,10,204.0,3,7,27,11,16,17,89.0,0.0,4.0,8.0,1,7.0,0.0,0.0,MSP,44.88,93.22,-6.0,DL
456,10,223.0,2,5,19,15,17,18,38.0,0.0,13.0,4.0,3,18.0,2.0,0.0,ATL,33.64,84.42,-5.0,DL
457,10,223.0,2,5,21,27,19,19,-2.0,2.0,7.0,5.0,4,18.0,4.0,0.0,ATL,33.64,84.42,-5.0,DL
458,10,223.0,3,7,30,27,22,23,25.0,3.0,3.0,6.0,2,14.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
459,10,213.0,3,7,28,16,16,16,12.0,2.0,5.0,7.0,5,10.0,7.0,0.0,FLL,26.07,80.15,-5.0,DL
460,10,204.0,3,7,27,6,10,10,-5.0,1.0,0.0,7.0,2,5.0,0.0,0.0,MSP,44.88,93.22,-6.0,DL
461,10,200.0,2,5,21,26,9,10,60.0,1.0,7.0,6.0,2,16.0,0.0,0.0,BNA,36.12,86.67,-6.0,DL
462,10,206.0,2,5,20,19,20,20,3.0,3.0,7.0,4.0,4,10.0,7.0,0.0,TPA,27.97,82.53,-5.0,DL
463,10,162.0,3,7,29,19,5,5,-1.0,0.0,8.0,7.0,0,0.0,2.0,0.0,MKE,42.94,87.89,-6.0,DL
464,10,153.0,3,7,28,13,18,19,31.0,2.0,11.0,7.0,6,20.0,7.0,0.0,RIC,37.5,77.32,-5.0,DL
465,10,216.0,3,7,27,8,7,11,268.0,0.0,3.0,7.0,3,24.0,2.0,0.0,SEA,47.45,122.3,-8.0,DL
466,10,213.0,2,4,16,22,12,12,-4.0,1.0,3.0,7.0,4,32.0,7.0,0.0,FLL,26.07,80.15,-5.0,DL
467,10,206.0,3,7,30,29,11,14,192.0,2.0,2.0,9.0,0,34.0,9.0,0.0,TPA,27.97,82.53,-5.0,DL
468,10,218.0,3,7,28,14,11,11,-1.0,3.0,-4.0,3.0,1,28.0,10.0,0.0,PHX,33.43,112.01,-7.0,DL
469,10,177.0,1,1,4,28,14,14,-14.0,1.0,5.0,8.0,5,30.0,7.0,0.0,PBI,26.68,80.09,-5.0,DL
470,10,223.0,2,3,11,20,9,9,-3.0,-2.0,12.0,5.0,6,10.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
471,10,134.0,3,6,22,6,7,7,17.0,0.0,-2.0,3.0,6,20.0,0.0,0.0,JAC,43.6,110.73,-7.0,DL
472,10,223.0,3,7,28,13,8,8,0.0,1.0,11.0,8.0,2,16.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
473,10,209.0,2,4,15,15,10,9,-7.0,-3.0,0.0,8.0,4,30.0,9.0,0.0,SLC,40.78,111.97,-7.0,DL
474,10,223.0,1,1,4,30,18,17,-3.0,-3.0,13.0,6.0,2,9.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
475,10,223.0,2,5,18,4,22,23,20.0,0.0,1.0,8.0,5,3.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
476,10,216.0,1,2,6,14,11,11,-7.0,-4.0,3.0,6.0,5,11.0,9.0,0.0,SEA,47.45,122.3,-8.0,DL
477,10,223.0,2,4,14,10,11,11,32.0,0.0,-1.0,8.0,4,14.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
478,10,209.0,3,7,27,7,11,11,-8.0,1.0,2.0,3.0,0,0.0,0.0,0.0,SLC,40.78,111.97,-7.0,DL
479,10,223.0,3,7,26,2,20,21,24.0,1.0,0.0,8.0,4,26.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
480,10,209.0,2,3,13,31,11,11,-7.0,-4.0,16.0,4.0,3,15.0,0.0,0.0,SLC,40.78,111.97,-7.0,DL
481,10,209.0,3,6,24,17,8,8,2.0,2.0,6.0,3.0,1,8.0,0.0,0.0,SLC,40.78,111.97,-7.0,DL
482,10,223.0,1,2,5,7,8,8,-1.0,-3.0,0.0,8.0,5,9.0,9.0,5.0,ATL,33.64,84.42,-5.0,DL
483,10,148.0,2,3,10,12,7,6,-4.0,-3.0,9.0,8.0,4,26.0,0.0,0.0,GRR,42.88,85.52,-5.0,DL
484,10,223.0,3,6,26,29,11,11,5.0,1.0,8.0,8.0,5,4.0,9.0,8.0,ATL,33.64,84.42,-5.0,DL
485,10,195.0,3,7,26,1,18,18,25.0,2.0,-1.0,6.0,2,34.0,7.0,0.0,PHL,39.87,75.24,-5.0,DL
486,10,205.0,1,2,5,6,15,15,-9.0,-4.0,-2.0,6.0,5,28.0,2.0,0.0,BOS,42.36,71.0,-5.0,DL
487,10,223.0,1,2,5,5,19,19,16.0,-2.0,0.0,6.0,7,32.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
488,10,204.0,3,6,24,18,7,8,33.0,1.0,-5.0,4.0,2,36.0,7.0,0.0,MSP,44.88,93.22,-6.0,DL
489,10,204.0,3,7,30,28,21,22,38.0,3.0,0.0,5.0,6,20.0,0.0,0.0,MSP,44.88,93.22,-6.0,DL
490,10,219.0,2,4,16,24,12,11,-3.0,1.0,-3.0,1.0,4,20.0,0.0,0.0,LAS,36.08,115.15,-8.0,DL
491,10,205.0,3,8,33,17,6,6,0.0,0.0,9.0,8.0,2,18.0,9.0,0.0,BOS,42.36,71.0,-5.0,DL
492,10,213.0,1,1,1,4,16,17,57.0,0.0,4.0,8.0,3,31.0,9.0,0.0,FLL,26.07,80.15,-5.0,DL
493,10,163.0,3,8,34,23,13,17,243.0,-1.0,-1.0,4.0,2,17.0,7.0,0.0,RNO,39.49,119.76,-8.0,DL
494,10,216.0,3,8,34,25,7,7,4.0,0.0,1.0,5.0,3,36.0,7.0,0.0,SEA,47.45,122.3,-8.0,DL
495,10,223.0,2,4,14,9,18,19,10.0,1.0,2.0,7.0,3,19.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
496,10,194.0,3,6,24,20,19,19,-1.0,2.0,-2.0,5.0,2,0.0,2.0,0.0,LGA,40.77,73.87,-5.0,DL
497,10,223.0,1,2,7,16,11,11,17.0,-3.0,-2.0,8.0,7,26.0,9.0,0.0,ATL,33.64,84.42,-5.0,DL
498,10,223.0,3,8,35,30,19,19,18.0,2.0,4.0,7.0,5,14.0,7.0,0.0,ATL,33.64,84.42,-5.0,DL
499,10,204.0,1,2,6,8,8,10,116.0,-7.0,13.0,7.0,3,29.0,9.0,0.0,MSP,44.88,93.22,-6.0,DL
500,10,153.0,3,6,25,27,5,5,14.0,1.0,9.0,9.0,2,15.0,4.0,0.0,RIC,37.5,77.32,-5.0,DL
501,10,223.0,3,8,34,25,8,9,58.0,1.0,5.0,9.0,0,0.0,4.0,0.0,ATL,33.64,84.42,-5.0,DL
